county_desc,precinct_abbrv,precinct_desc,reg_active,reg_inactive,reg_other_status,reg_total,party_dem,party_lib,party_rep,party_unaf,party_other,race_asian,race_black,race_aian,race_multiracial,race_other_race,race_nhpi,race_undesignated,race_white,eth_hispanic,eth_not_hispanic,eth_undesignated,gender_female,gender_male,gender_unknown,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,age_under_18,age_unknown,reg_removed,
FORSYTH,909,909,1256,178,0.0,1434.0,418,7,341,487,3,21,306,3,6,99,0,127,872,114,963,357,708,617,109,147,204,219,198,249,235,182,0,0,0.0,0.0
FRANKLIN,01,LOUISBURG CITY,1555,360,0.0,1915.0,826,11,264,452,2,10,813,6,8,84,0,226,768,77,1136,702,971,705,239,190,297,278,222,294,326,308,0,0,0.0,0.0
FRANKLIN,02,WEST LOUISBURG COUNTRY,1470,218,0.0,1688.0,610,4,373,483,0,1,623,6,8,68,1,141,840,68,1072,548,841,708,139,146,252,251,198,304,304,233,0,0,0.0,0.0
FRANKLIN,03,WEST FRANKLINTON,3980,702,0.0,4682.0,1273,26,1210,1469,2,30,1202,8,10,194,0,468,2770,181,2561,1940,2221,1920,541,439,818,830,694,771,657,473,0,0,0.0,0.0
FRANKLIN,05,EAST HARRIS,2259,358,0.0,2617.0,602,9,844,804,0,4,487,5,10,149,0,210,1752,149,1613,855,1290,1083,244,315,422,417,394,441,362,266,0,0,0.0,0.0
FRANKLIN,06,BUNN,1625,223,0.0,1848.0,596,16,470,542,1,13,593,5,4,68,0,140,1025,78,1159,611,897,796,155,166,302,269,258,345,294,214,0,0,0.0,0.0
FRANKLIN,07,PEARCES,1855,241,0.0,2096.0,344,15,801,695,0,3,216,5,10,89,0,204,1569,110,1341,645,974,887,235,237,348,340,304,402,295,170,0,0,0.0,0.0
FRANKLIN,08,CYPRESS CREEK,3693,471,0.0,4164.0,828,27,1328,1507,3,18,564,14,11,190,0,299,3068,190,2304,1670,1996,1815,353,347,483,438,581,824,934,557,0,0,0.0,0.0
FRANKLIN,09,CEDAR ROCK,1405,167,0.0,1572.0,447,6,489,463,0,1,333,9,4,29,0,105,1091,35,1084,453,749,699,124,102,267,200,211,312,275,205,0,0,0.0,0.0
FRANKLIN,10,GOLD MINE,910,110,0.0,1020.0,235,6,340,329,0,3,182,3,3,25,0,70,734,19,703,298,496,451,73,87,136,140,155,170,198,134,0,0,0.0,0.0
FRANKLIN,11,SANDY CREEK,1499,200,0.0,1699.0,676,8,332,483,0,0,668,3,5,51,0,140,832,53,1106,540,845,711,143,158,236,201,238,317,309,240,0,0,0.0,0.0
FRANKLIN,12,HAYESVILLE,1272,176,0.0,1448.0,425,3,456,388,0,0,393,2,3,33,0,122,895,50,937,461,692,612,144,138,218,189,210,246,258,189,0,0,0.0,0.0
FRANKLIN,13,PILOT,2058,266,0.0,2324.0,484,10,791,772,1,15,282,6,10,146,0,199,1666,182,1503,639,1066,1044,214,246,368,329,322,430,383,246,0,0,0.0,0.0
FRANKLIN,14,EAST YOUNGSVILLE,4910,607,0.0,5517.0,1115,34,1846,1914,1,47,839,14,21,227,0,512,3857,241,3237,2039,2630,2275,612,559,832,917,882,943,839,545,0,0,0.0,0.0
FRANKLIN,15,EAST FRANKLINTON,3850,513,0.0,4363.0,1594,21,815,1419,1,37,1768,7,14,235,0,467,1835,249,2309,1805,2058,1766,539,441,733,915,681,682,560,351,0,0,0.0,0.0
FRANKLIN,16,EAST  LOUISBURG COUNTRY,1733,254,0.0,1987.0,763,2,414,554,0,3,785,6,5,79,1,131,977,81,1283,623,1012,830,145,197,297,273,254,308,358,300,0,0,0.0,0.0
FRANKLIN,17,WEST HARRIS,4088,476,0.0,4564.0,780,25,1586,1697,0,36,496,11,14,206,0,436,3365,211,2656,1697,2094,1941,529,478,660,764,713,856,617,476,0,0,0.0,0.0
FRANKLIN,18,WEST YOUNGSVILLE 1,3967,526,0.0,4493.0,893,34,1355,1685,0,44,676,11,11,192,1,450,3108,181,2438,1874,2124,1808,561,404,699,753,616,783,717,521,0,0,0.0,0.0
FRANKLIN,19,WEST YOUNGSVILLE 2,7789,899,0.0,8688.0,2000,35,2521,3225,8,157,1633,15,32,555,2,844,5450,505,4646,3537,4020,3596,1072,820,1244,1518,1436,1524,1257,889,0,0,0.0,0.0
GASTON,10A,SOUTH CHERRYVILLE,2920,490,0.0,3410.0,563,19,1397,940,1,11,324,5,9,79,0,269,2713,89,2563,758,1738,1418,254,296,532,484,475,621,526,476,0,0,0.0,0.0
GASTON,11A,NORTH CHERRYVILLE,2867,372,0.0,3239.0,440,16,1433,978,0,8,226,8,5,81,0,268,2643,91,2433,715,1595,1383,261,285,484,468,506,581,477,438,0,0,0.0,0.0
GASTON,12A,LANDERS CHAPEL,2141,281,0.0,2422.0,281,10,1180,670,0,8,105,1,7,60,0,193,2048,63,1830,529,1160,1067,195,216,336,359,377,473,377,284,0,0,0.0,0.0
GASTON,13A,HIGH SHOALS,2807,306,0.0,3113.0,314,13,1621,859,0,9,108,3,5,62,0,198,2728,68,2428,617,1532,1390,191,294,458,433,475,620,452,381,0,0,0.0,0.0
GASTON,14A,DALLAS SW,4838,773,0.0,5611.0,1152,35,1997,1652,2,35,1288,11,20,244,0,486,3527,283,3980,1348,2811,2364,436,541,984,992,919,962,687,526,0,0,0.0,0.0
GASTON,15A,MYRTLE,3473,1268,0.0,4741.0,1613,16,719,1121,4,10,2272,10,36,321,1,544,1547,376,2984,1381,2424,1859,458,528,816,913,713,746,606,419,0,0,0.0,0.0
GASTON,16A,HIGHLAND HILL,2394,737,0.0,3131.0,1228,10,377,777,2,11,1785,7,23,178,1,363,763,234,1993,904,1574,1286,271,350,553,607,470,504,411,236,0,0,0.0,0.0
GASTON,17A,FLINT GROVES,2428,589,0.0,3017.0,626,20,973,807,2,26,593,7,21,188,1,294,1887,238,2011,768,1542,1224,251,264,517,481,377,539,434,405,0,0,0.0,0.0
GASTON,18A,DALLAS NE,3480,634,0.0,4114.0,752,21,1512,1192,3,30,771,11,14,190,0,352,2746,210,2927,977,2079,1727,308,416,712,822,694,656,442,372,0,0,0.0,0.0
GASTON,19A,ALEXIS,3358,464,0.0,3822.0,315,23,1959,1059,2,7,119,9,6,91,0,334,3256,70,2879,873,1807,1693,322,354,596,590,572,737,564,409,0,0,0.0,0.0
GASTON,1A,YORK CHESTER,2459,863,0.0,3322.0,892,18,640,907,2,21,1023,2,13,180,0,298,1785,185,2258,879,1732,1311,279,239,636,563,475,540,464,405,0,0,0.0,0.0
GASTON,20A,STANLEY CREEK,5051,595,0.0,5646.0,1156,49,1967,1878,1,65,1080,7,21,237,1,409,3826,249,3934,1463,2789,2429,428,553,946,1016,952,975,640,564,0,0,0.0,0.0
GASTON,21A,LUCIA,3203,317,0.0,3520.0,596,23,1386,1197,1,36,220,6,8,78,0,258,2914,81,2485,954,1685,1582,253,240,382,364,489,711,829,505,0,0,0.0,0.0
GASTON,22A,EAST MOUNT HOLLY,3637,678,0.0,4315.0,1059,28,1159,1391,0,67,988,5,14,213,1,377,2650,203,2964,1148,2150,1788,377,393,756,892,714,694,506,360,0,0,0.0,0.0
GASTON,23A,WEST MOUNT HOLLY,4717,750,0.0,5467.0,925,39,2070,1679,4,35,619,6,19,189,1,451,4147,162,3963,1342,2678,2348,441,482,895,901,850,965,810,564,0,0,0.0,0.0
GASTON,24A,SPRINGFIELD,4565,618,0.0,5183.0,835,28,2223,1477,2,31,565,16,14,139,0,393,4025,152,3896,1135,2568,2258,357,471,804,806,805,917,786,594,0,0,0.0,0.0
GASTON,25A,RANLO,2539,645,0.0,3184.0,707,18,928,885,1,29,787,8,13,215,1,286,1845,232,2151,801,1581,1346,257,308,625,600,540,516,351,244,0,0,0.0,0.0
GASTON,26A,LOWELL,2199,365,0.0,2564.0,490,16,852,839,2,37,353,4,11,129,0,187,1843,138,1800,626,1305,1081,178,207,509,421,385,399,368,275,0,0,0.0,0.0
GASTON,27A,GARDNER PARK,2511,304,0.0,2815.0,678,22,895,915,1,30,489,4,15,170,0,191,1916,203,2036,576,1437,1213,165,225,431,454,393,464,428,420,0,0,0.0,0.0
GASTON,28A,GARRISON,3583,1019,0.0,4602.0,1193,17,1089,1279,5,35,1341,12,34,257,2,362,2559,306,3256,1040,2413,1863,326,396,746,741,612,746,617,744,0,0,0.0,0.0
GASTON,29A,ASHBROOK,3683,962,0.0,4645.0,1200,22,1121,1337,3,67,1286,11,29,339,1,413,2499,411,3127,1107,2438,1869,338,442,850,763,667,707,657,559,0,0,0.0,0.0
GASTON,2A,VICTORY RIDGE,3257,1144,0.0,4401.0,1371,17,720,1147,2,16,1817,7,26,275,1,466,1793,327,2853,1221,2253,1734,414,451,805,813,625,724,571,412,0,0,0.0,0.0
GASTON,30A,HOFFMAN,6290,904,0.0,7194.0,1647,32,2410,2200,1,152,1485,19,32,308,1,496,4701,361,5294,1539,3670,3089,435,747,1007,1172,1170,1222,1043,833,0,0,0.0,0.0
GASTON,31A,COUNTRY CLUB,4270,471,0.0,4741.0,841,22,1860,1545,2,101,656,7,10,166,0,311,3490,156,3651,934,2397,2060,284,477,594,713,771,840,734,612,0,0,0.0,0.0
GASTON,32A,UNION,3824,434,0.0,4258.0,760,23,1746,1294,1,42,596,10,11,175,0,289,3135,177,3191,890,2130,1842,286,333,596,773,631,782,682,461,0,0,0.0,0.0
GASTON,33A,NEW HOPE,5420,597,0.0,6017.0,1016,25,2337,2037,5,94,518,13,11,185,0,393,4803,176,4520,1321,2941,2709,367,516,781,984,983,1130,1023,600,0,0,0.0,0.0
GASTON,34A,CRAMERTON,4350,597,0.0,4947.0,862,43,1715,1726,4,84,539,7,14,197,0,304,3802,182,3598,1167,2529,2097,321,374,966,893,742,827,640,505,0,0,0.0,0.0
GASTON,35A,MCADENVILLE,1886,391,0.0,2277.0,351,12,830,693,0,17,186,8,11,101,0,212,1742,102,1646,529,1110,974,193,186,388,411,368,395,330,199,0,0,0.0,0.0
GASTON,36A,NORTH BELMONT,1688,279,0.0,1967.0,348,7,734,598,1,33,163,9,9,83,1,173,1496,82,1405,480,987,830,150,185,349,320,259,315,295,244,0,0,0.0,0.0
GASTON,37A,CATAWBA HEIGHTS,3269,679,0.0,3948.0,659,23,1207,1379,1,70,491,17,12,185,1,337,2835,192,2700,1056,1927,1700,321,303,822,842,599,628,485,269,0,0,0.0,0.0
GASTON,38A,WILKINSON,2982,613,0.0,3595.0,734,28,1074,1144,2,67,499,10,15,162,2,255,2585,149,2529,917,1829,1509,257,254,785,576,479,552,513,436,0,0,0.0,0.0
GASTON,39A,CENTRAL BELMONT,3669,517,0.0,4186.0,756,30,1339,1540,4,44,326,4,13,96,0,282,3421,94,3125,967,2109,1811,266,306,625,853,628,700,621,453,0,0,0.0,0.0
GASTON,3A,ROBINWOOD LAKE,4060,711,0.0,4771.0,1248,22,1412,1376,2,64,1325,11,16,294,1,343,2717,320,3405,1046,2559,1920,292,410,760,731,701,787,717,665,0,0,0.0,0.0
GASTON,40A,SOUTH POINT,5253,669,0.0,5922.0,905,32,2329,1984,3,126,386,11,18,172,1,351,4857,144,4436,1342,2906,2674,342,606,780,1114,1082,1031,826,483,0,0,0.0,0.0
GASTON,4A,SOUTH GASTONIA,4130,817,0.0,4947.0,970,26,1760,1371,3,17,875,6,18,331,0,474,3226,393,3395,1159,2445,2087,415,478,854,827,659,875,721,533,0,0,0.0,0.0
GASTON,5A,FOREST HEIGHTS,4585,995,0.0,5580.0,1436,23,1571,1553,2,28,1623,9,27,405,0,533,2955,492,3727,1361,2733,2404,443,584,995,937,826,934,791,513,0,0,0.0,0.0
GASTON,6A,CROWDERS MOUNTAIN,3790,615,0.0,4405.0,833,28,1736,1192,1,15,770,10,20,131,1,376,3082,167,3217,1021,2173,1895,337,364,721,629,674,818,658,541,0,0,0.0,0.0
GASTON,7A,SOUTH BESSEMER,1949,388,0.0,2337.0,541,8,752,648,0,5,609,6,16,78,0,237,1386,99,1623,615,1149,971,217,226,428,336,352,410,329,256,0,0,0.0,0.0
GASTON,8A,NORTH BESSEMER,3325,587,0.0,3912.0,616,20,1618,1068,3,18,490,5,14,124,0,336,2925,144,2798,970,1943,1682,287,334,664,617,563,719,583,432,0,0,0.0,0.0
GASTON,9A,TRYON,2105,336,0.0,2441.0,253,13,1147,691,1,5,169,9,2,59,0,207,1990,47,1814,580,1151,1092,198,204,431,362,349,476,368,251,0,0,0.0,0.0
GATES,1,PRECINCT #1,1226,294,0.0,1520.0,550,7,287,381,1,2,581,2,9,13,0,106,807,12,1008,500,731,670,119,125,211,205,186,265,267,261,0,0,0.0,0.0
GATES,2,PRECINCT #2,871,138,0.0,1009.0,238,3,265,365,0,0,123,2,4,10,0,57,813,3,717,289,511,435,63,94,127,162,147,181,164,134,0,0,0.0,0.0
GATES,3,PRECINCT #3,1767,354,0.0,2121.0,679,5,475,608,0,4,731,6,8,30,0,151,1191,20,1398,703,1039,932,150,202,281,330,284,420,355,249,0,0,0.0,0.0
GATES,4N,PRECINCT #4 NORTH,1324,270,0.0,1594.0,322,6,534,460,2,1,302,3,7,18,0,94,1169,14,934,646,779,696,119,129,230,225,169,337,277,227,0,0,0.0,0.0
GATES,4S,PRECINCT #4 SOUTH,793,156,0.0,949.0,358,1,187,247,0,1,354,3,7,11,0,75,498,10,590,349,472,397,80,67,154,145,109,178,184,112,0,0,0.0,0.0
GATES,5,PRECINCT #5,928,146,0.0,1074.0,313,1,300,314,0,2,233,1,3,8,0,55,772,3,675,396,518,493,63,91,148,154,148,179,205,149,0,0,0.0,0.0
GRAHAM,EAST,EAST WARD,2194,275,0.0,2469.0,302,9,1168,715,0,13,8,44,2,24,0,94,2284,19,1897,553,1230,1165,74,240,336,320,337,427,414,395,0,0,0.0,0.0
GRAHAM,STEC,STECOAH,1119,138,0.0,1257.0,145,4,638,332,0,0,0,17,0,6,0,51,1183,7,893,357,600,604,53,90,122,145,151,218,288,243,0,0,0.0,0.0
GRAHAM,TAPO,TAPOCO,417,48,0.0,465.0,27,2,252,136,0,0,1,6,0,2,0,20,436,6,342,117,219,229,17,39,44,50,57,100,94,81,0,0,0.0,0.0
GRAHAM,WEST,WEST WARD,1816,236,0.0,2052.0,300,6,911,599,0,1,2,205,3,20,1,64,1756,14,1575,463,1035,957,60,205,271,280,281,356,338,321,0,0,0.0,0.0
GRANVILLE,ANTI,ANTIOCH,934,109,0.0,1043.0,506,3,176,248,1,2,542,1,4,17,0,107,370,10,691,342,507,428,108,67,122,119,133,209,166,227,0,0,0.0,0.0
GRANVILLE,BERE,BEREA,1442,185,0.0,1627.0,525,3,437,476,1,4,427,0,10,27,0,197,962,25,1057,545,748,666,213,123,212,201,198,347,312,234,0,0,0.0,0.0
GRANVILLE,BTNR,BUTNER,2477,467,0.0,2944.0,1054,10,580,829,4,10,947,10,18,207,0,534,1218,238,1529,1177,1302,1117,525,331,469,411,369,476,469,419,0,0,0.0,0.0
GRANVILLE,CORI,CORINTH,2211,250,0.0,2461.0,827,9,589,785,1,6,668,2,10,92,0,376,1307,101,1480,880,1132,950,379,268,342,359,327,430,424,311,0,0,0.0,0.0
GRANVILLE,CRDL,CREDLE,1621,294,0.0,1915.0,899,3,249,470,0,8,892,3,2,52,0,296,662,35,1104,776,942,672,301,168,272,306,242,308,330,289,0,0,0.0,0.0
GRANVILLE,CRDM,CREEDMOOR,4197,786,0.0,4983.0,1518,23,1122,1533,1,37,1377,15,34,222,0,932,2366,232,2678,2073,2134,1857,992,487,815,815,779,879,694,514,0,0,0.0,0.0
GRANVILLE,EAOX,EAST OXFORD,1675,397,0.0,2072.0,863,1,275,536,0,5,901,4,7,48,0,320,787,31,1232,809,1005,726,341,205,285,346,243,302,352,339,0,0,0.0,0.0
GRANVILLE,MTEN,MT ENERGY,4805,561,0.0,5366.0,1250,32,1625,1897,1,37,933,12,22,200,1,1010,3151,217,2842,2307,2210,2080,1076,495,738,961,862,1092,736,482,0,0,0.0,0.0
GRANVILLE,OKHL,OAK HILL,1135,170,0.0,1305.0,444,3,313,375,0,2,406,2,4,21,0,145,725,17,874,414,591,559,155,116,171,165,201,245,224,183,0,0,0.0,0.0
GRANVILLE,SALM,SALEM,1698,193,0.0,1891.0,650,5,449,594,0,8,502,1,7,71,0,242,1060,53,1186,652,892,745,254,211,262,257,267,346,320,228,0,0,0.0,0.0
GRANVILLE,SASS,SASSAFRAS FORK,1753,235,0.0,1988.0,616,6,576,555,0,1,485,0,7,29,0,233,1233,33,1288,667,905,844,239,162,282,245,245,364,410,280,0,0,0.0,0.0
GRANVILLE,SOOX,SOUTH OXFORD,1374,249,0.0,1623.0,817,3,145,408,1,6,870,0,9,42,0,271,425,47,881,695,808,548,267,128,267,234,208,282,271,233,0,0,0.0,0.0
GRANVILLE,TYHO,TALLY HO,3942,621,0.0,4563.0,905,23,1459,1555,0,15,659,10,13,148,1,696,3021,133,2715,1715,1987,1819,757,376,727,729,652,900,707,472,0,0,0.0,0.0
GRANVILLE,WILT,WILTON,5840,680,0.0,6520.0,1062,41,2332,2405,0,44,537,8,27,172,0,1120,4612,180,3660,2680,2708,2602,1210,581,863,954,1043,1337,1088,654,0,0,0.0,0.0
GRANVILLE,WOEL,WEST OXFORD ELEM.,1305,176,0.0,1481.0,682,7,237,379,0,2,685,5,6,53,0,177,553,45,915,521,693,600,188,135,216,211,197,297,216,209,0,0,0.0,0.0
GREENE,ARBA,ARBA,811,89,0.0,900.0,365,2,181,263,0,0,372,1,1,39,0,71,416,38,618,244,470,361,69,92,134,122,129,148,173,102,0,0,0.0,0.0
GREENE,BEAR,BEAR GARDEN,742,73,0.0,815.0,239,3,221,279,0,0,205,0,2,36,0,56,516,38,595,182,405,357,53,62,125,111,117,142,140,118,0,0,0.0,0.0
GREENE,BULL,BULL HEAD,729,124,0.0,853.0,291,1,206,230,1,0,285,2,2,70,0,63,431,67,564,222,419,386,48,88,147,79,115,154,156,114,0,0,0.0,0.0
GREENE,CAST,CASTORIA,794,135,0.0,929.0,241,3,258,292,0,2,208,0,0,32,1,61,625,28,649,252,463,401,65,94,126,145,142,137,177,108,0,0,0.0,0.0
GREENE,HOOK,HOOKERTON,715,83,0.0,798.0,267,1,194,253,0,0,242,2,1,53,0,78,422,60,493,245,397,334,67,93,122,120,111,134,132,86,0,0,0.0,0.0
GREENE,MAUR,MAURY,1382,166,0.0,1548.0,521,2,343,516,0,3,530,1,1,52,0,125,836,55,1055,438,787,641,120,155,240,246,196,241,253,217,0,0,0.0,0.0
GREENE,SH#1,SNOW HILL 1,1410,209,0.0,1619.0,612,5,302,489,2,10,670,1,1,53,0,120,764,55,1091,473,853,661,105,147,230,182,249,225,309,277,0,0,0.0,0.0
GREENE,SHIN,SHINE,1376,162,0.0,1538.0,456,1,374,543,2,0,387,0,0,106,0,140,905,118,1028,392,775,650,113,179,246,202,208,244,265,194,0,0,0.0,0.0
GREENE,SUGG,SUGG,882,88,0.0,970.0,343,0,211,328,0,0,327,1,4,44,0,81,513,50,638,282,470,434,66,105,148,118,135,158,181,125,0,0,0.0,0.0
GREENE,WALS,WALSTONBURG,927,103,0.0,1030.0,388,1,227,310,1,0,315,1,2,95,0,87,530,105,656,269,522,428,80,114,163,146,120,176,196,115,0,0,0.0,0.0
GUILFORD,CG1,CG1,2557,527,0.0,3084.0,946,13,617,976,5,68,740,6,16,140,0,215,1899,112,2132,840,1621,1285,178,243,638,514,399,490,441,359,0,0,0.0,0.0
GUILFORD,CG2,CG2,2068,280,0.0,2348.0,624,11,600,832,1,76,309,2,15,113,0,148,1685,67,1754,527,1167,1080,101,201,305,385,329,453,386,289,0,0,0.0,0.0
GUILFORD,CG3A,CG3A,1593,213,0.0,1806.0,578,10,371,634,0,47,274,4,9,84,0,105,1283,57,1309,440,996,736,74,143,228,198,217,267,356,397,0,0,0.0,0.0
GUILFORD,CG3B,CG3B,2842,322,0.0,3164.0,943,8,726,1162,3,110,596,4,14,116,1,160,2163,83,2369,712,1595,1461,108,289,397,392,493,662,540,391,0,0,0.0,0.0
GUILFORD,FEN1,FEN1,3325,573,0.0,3898.0,1645,15,657,1004,4,65,2058,18,30,147,0,279,1301,146,2743,1009,2070,1618,210,401,797,619,546,618,508,409,0,0,0.0,0.0
GUILFORD,FEN2,FEN2,1973,158,0.0,2131.0,523,9,785,656,0,12,379,7,16,66,1,107,1543,57,1600,474,1099,949,83,213,233,266,315,356,361,387,0,0,0.0,0.0
GUILFORD,FR1,FR1,3860,961,0.0,4821.0,1695,12,760,1389,4,173,2050,12,32,296,0,397,1861,262,3135,1424,2647,1865,309,411,1296,861,597,651,495,510,0,0,0.0,0.0
GUILFORD,FR2,FR2,2206,308,0.0,2514.0,701,10,642,851,2,132,399,9,11,106,0,154,1703,82,1897,535,1270,1124,120,245,408,319,343,434,435,330,0,0,0.0,0.0
GUILFORD,FR3,FR3,1565,191,0.0,1756.0,529,6,404,625,1,75,328,3,12,104,0,122,1112,64,1282,410,922,741,93,192,255,341,297,319,206,146,0,0,0.0,0.0
GUILFORD,FR4,FR4,1372,220,0.0,1592.0,371,5,474,522,0,40,201,1,4,69,0,100,1177,55,1220,317,814,696,82,136,204,253,265,243,221,270,0,0,0.0,0.0
GUILFORD,FR5A,FR5A,1964,301,0.0,2265.0,551,11,522,879,1,74,360,6,13,100,0,146,1566,89,1667,509,1171,978,116,244,376,422,380,363,294,186,0,0,0.0,0.0
GUILFORD,FR5B,FR5B,1326,203,0.0,1529.0,332,8,425,559,2,31,253,9,7,72,0,83,1074,81,1073,375,792,666,71,147,331,249,232,247,196,127,0,0,0.0,0.0
GUILFORD,G01,G01,968,390,0.0,1358.0,501,4,34,428,1,7,634,2,18,32,0,281,384,37,735,586,639,498,221,385,421,147,91,116,133,65,0,0,0.0,0.0
GUILFORD,G02,G02,1371,315,0.0,1686.0,603,7,210,549,2,199,767,2,14,99,0,214,391,68,963,655,829,698,159,196,379,284,247,262,211,107,0,0,0.0,0.0
GUILFORD,G03,G03,1568,425,0.0,1993.0,978,10,89,490,1,16,1454,7,25,81,0,295,115,108,1177,708,1024,750,219,219,348,363,265,294,279,225,0,0,0.0,0.0
GUILFORD,G04,G04,1677,467,0.0,2144.0,1003,8,74,592,0,24,1495,8,27,120,1,313,156,146,1188,810,1107,801,236,339,413,390,282,273,272,175,0,0,0.0,0.0
GUILFORD,G05,G05,1234,239,0.0,1473.0,837,6,39,351,1,21,1200,1,15,30,0,159,47,43,989,441,807,536,130,180,224,255,174,222,188,230,0,0,0.0,0.0
GUILFORD,G06,G06,1321,260,0.0,1581.0,893,4,33,390,1,14,1261,0,9,55,0,181,61,56,1031,494,825,623,133,168,285,239,217,260,220,192,0,0,0.0,0.0
GUILFORD,G07,G07,1953,501,0.0,2454.0,946,13,278,715,1,150,1240,8,22,136,1,295,602,120,1408,926,1242,979,233,256,562,408,338,369,344,177,0,0,0.0,0.0
GUILFORD,G08,G08,2211,464,0.0,2675.0,1141,7,263,797,3,199,1472,9,28,185,1,330,451,173,1560,942,1409,1020,246,320,568,411,323,396,401,256,0,0,0.0,0.0
GUILFORD,G09,G09,2716,653,0.0,3369.0,1485,11,247,971,2,91,2118,11,34,176,2,389,548,182,1957,1230,1820,1248,301,451,819,670,540,473,275,141,0,0,0.0,0.0
GUILFORD,G10,G10,2598,608,0.0,3206.0,1416,14,277,888,3,87,1989,9,19,189,2,360,551,207,1970,1029,1696,1261,249,423,634,596,467,512,374,200,0,0,0.0,0.0
GUILFORD,G11,G11,1469,337,0.0,1806.0,661,14,175,619,0,19,220,5,12,64,0,144,1342,53,1214,539,806,892,108,89,532,333,215,280,212,145,0,0,0.0,0.0
GUILFORD,G12,G12,940,154,0.0,1094.0,453,6,85,395,1,9,90,1,13,28,0,89,864,29,789,276,553,470,71,76,267,224,136,162,140,89,0,0,0.0,0.0
GUILFORD,G13,G13,1234,170,0.0,1404.0,512,6,191,523,2,16,127,2,11,36,0,91,1121,30,1056,318,736,595,73,95,263,234,149,218,254,191,0,0,0.0,0.0
GUILFORD,G14,G14,1110,89,0.0,1199.0,494,6,152,458,0,7,20,1,7,24,0,62,1078,28,938,233,591,560,48,117,151,192,207,199,212,121,0,0,0.0,0.0
GUILFORD,G15,G15,1232,154,0.0,1386.0,501,10,198,520,3,9,61,1,5,45,0,86,1179,41,1038,307,709,600,77,86,253,248,211,195,232,161,0,0,0.0,0.0
GUILFORD,G16,G16,1424,105,0.0,1529.0,525,5,317,576,1,10,41,0,8,25,0,56,1389,23,1242,264,772,702,55,142,153,230,229,255,285,235,0,0,0.0,0.0
GUILFORD,G17,G17,1600,254,0.0,1854.0,564,8,361,665,2,40,142,2,13,45,0,101,1511,37,1393,424,985,795,74,121,280,316,242,290,311,294,0,0,0.0,0.0
GUILFORD,G18,G18,1233,116,0.0,1349.0,319,5,401,507,1,9,41,3,2,12,0,57,1225,13,1062,274,673,628,48,116,178,181,200,242,243,189,0,0,0.0,0.0
GUILFORD,G19,G19,1508,147,0.0,1655.0,457,9,469,573,0,18,124,3,6,32,0,97,1375,24,1238,393,824,755,76,155,264,177,226,319,284,230,0,0,0.0,0.0
GUILFORD,G20,G20,2262,327,0.0,2589.0,707,7,624,921,3,25,272,0,9,55,0,159,2069,57,1913,619,1397,1065,127,199,436,404,373,399,383,395,0,0,0.0,0.0
GUILFORD,G21,G21,3081,626,0.0,3707.0,1094,12,794,1178,3,84,995,8,22,110,2,327,2159,95,2545,1067,1981,1492,234,364,581,516,467,526,536,717,0,0,0.0,0.0
GUILFORD,G22,G22,1720,132,0.0,1852.0,451,7,620,642,0,35,102,0,10,37,0,88,1580,32,1443,377,938,849,65,180,194,307,298,280,237,356,0,0,0.0,0.0
GUILFORD,G23,G23,1264,286,0.0,1551.0,514,6,214,530,0,35,366,6,11,56,1,127,949,60,1064,427,804,635,112,124,324,320,214,194,194,181,0,0,1.0,0.0
GUILFORD,G24,G24,1310,347,0.0,1657.0,600,6,192,511,1,31,536,2,14,76,0,133,865,73,1070,514,961,613,83,147,481,259,207,186,197,180,0,0,0.0,0.0
GUILFORD,G25,G25,1585,235,0.0,1820.0,590,10,388,596,1,20,381,7,10,52,3,121,1226,63,1324,433,1008,725,87,120,256,274,253,228,304,385,0,0,0.0,0.0
GUILFORD,G26,G26,3008,542,0.0,3550.0,1456,15,410,1127,0,120,1638,9,29,192,1,253,1308,172,2317,1061,1919,1416,215,414,715,666,562,535,393,265,0,0,0.0,0.0
GUILFORD,G27,G27,2694,355,0.0,3049.0,896,7,760,1027,4,59,462,4,15,96,0,158,2255,63,2328,658,1597,1339,113,223,471,433,373,497,507,545,0,0,0.0,0.0
GUILFORD,G28,G28,982,147,0.0,1129.0,391,9,230,352,0,20,212,4,5,38,0,78,772,40,820,269,638,442,49,69,160,194,158,161,188,199,0,0,0.0,0.0
GUILFORD,G29,G29,1376,338,0.0,1714.0,565,8,254,546,3,14,550,2,10,71,0,130,937,70,1100,544,959,634,121,132,457,304,226,208,222,165,0,0,0.0,0.0
GUILFORD,G30,G30,1682,163,0.0,1845.0,553,8,511,610,0,54,116,2,6,67,0,81,1519,40,1462,343,975,810,60,127,193,260,266,273,336,390,0,0,0.0,0.0
GUILFORD,G31,G31,1345,136,0.0,1481.0,447,5,308,583,2,21,110,3,13,51,0,89,1194,41,1118,322,791,614,76,90,242,288,230,222,214,195,0,0,0.0,0.0
GUILFORD,G32,G32,2241,184,0.0,2425.0,738,8,602,892,1,77,192,4,10,84,0,112,1946,44,1986,395,1234,1106,85,215,225,335,340,395,467,448,0,0,0.0,0.0
GUILFORD,G33,G33,1615,112,0.0,1727.0,532,9,432,642,0,22,72,0,5,34,0,77,1517,22,1367,338,895,776,56,160,132,272,281,259,293,330,0,0,0.0,0.0
