county_desc,precinct_abbrv,pop_total,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two_more,pop_hispanic,pop_white_nonhisp,vap_total,vap_white,vap_black,vap_aian,vap_asian,vap_hispanic,vap_white_nonhisp,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_asian,pct_nonwhite,vap_pct
CUMBERLAND,EO02,2668,1581,752,45,22,4,94,170,159,1556,2082,1267,599,37,18,97,1246,1087,0.5926,0.2819,0.0596,0.0082,0.4074,0.7804
CUMBERLAND,G10A,7452,3664,2090,114,469,32,284,799,772,3509,5428,2777,1524,90,362,489,2682,3788,0.4917,0.2805,0.1036,0.0629,0.5083,0.7284
CUMBERLAND,G10B,4583,2167,1465,113,76,14,174,574,486,2082,3389,1722,1056,91,62,312,1670,2416,0.4728,0.3197,0.106,0.0166,0.5272,0.7395
CUMBERLAND,G10C,6907,3688,1412,163,393,20,247,984,881,3463,4691,2653,968,134,255,480,2540,3219,0.534,0.2044,0.1276,0.0569,0.466,0.6792
CUMBERLAND,G11B,23496,13963,3522,203,897,250,2046,2615,5339,12135,18738,11401,2966,149,756,4148,9977,9533,0.5943,0.1499,0.2272,0.0382,0.4057,0.7975
CUMBERLAND,G1A,3832,1031,2185,198,32,8,141,237,247,980,2782,838,1515,164,29,165,797,2801,0.2691,0.5702,0.0645,0.0084,0.7309,0.726
CUMBERLAND,G1B,5511,3278,1356,119,68,38,145,507,398,3196,4228,2603,1057,98,53,250,2552,2233,0.5948,0.2461,0.0722,0.0123,0.4052,0.7672
CUMBERLAND,G2A,6411,2200,3166,64,131,20,225,605,652,2057,5160,1885,2498,48,116,475,1797,4211,0.3432,0.4938,0.1017,0.0204,0.6568,0.8049
CUMBERLAND,G2C-1,4506,1967,1806,33,96,21,157,426,481,1872,3441,1598,1329,30,71,336,1524,2539,0.4365,0.4008,0.1067,0.0213,0.5635,0.7636
CUMBERLAND,G2E-1,3460,803,2177,31,57,19,111,262,282,737,2544,643,1580,22,51,173,602,2657,0.2321,0.6292,0.0815,0.0165,0.7679,0.7353
CUMBERLAND,G2E-2,4322,913,2727,56,41,21,200,364,470,812,3348,765,2100,44,38,341,693,3409,0.2112,0.631,0.1087,0.0095,0.7888,0.7746
CUMBERLAND,G3A-1,6642,1928,3370,150,102,18,350,724,785,1796,4631,1464,2273,123,78,527,1371,4714,0.2903,0.5074,0.1182,0.0154,0.7097,0.6972
CUMBERLAND,G3A-2C,4547,1802,1802,127,55,10,250,501,549,1710,3443,1546,1267,112,46,369,1486,2745,0.3963,0.3963,0.1207,0.0121,0.6037,0.7572
CUMBERLAND,G3B,1974,786,835,50,24,9,103,167,223,757,1519,679,592,44,21,147,656,1188,0.3982,0.423,0.113,0.0122,0.6018,0.7695
CUMBERLAND,G3C,2048,1039,630,70,23,5,70,211,177,999,1600,903,462,50,16,113,876,1009,0.5073,0.3076,0.0864,0.0112,0.4927,0.7812
CUMBERLAND,G4A,2283,1067,768,57,41,10,52,288,243,1009,1804,903,597,37,37,159,859,1216,0.4674,0.3364,0.1064,0.018,0.5326,0.7902
CUMBERLAND,G4B,2684,1304,825,100,45,1,129,280,250,1254,2137,1158,617,72,44,165,1114,1380,0.4858,0.3074,0.0931,0.0168,0.5142,0.7962
CUMBERLAND,G4C,3664,1082,1668,85,87,24,259,459,604,949,2591,848,1161,73,66,367,775,2582,0.2953,0.4552,0.1648,0.0237,0.7047,0.7072
CUMBERLAND,G5A-1,3824,1075,2001,22,108,8,172,438,432,1011,2859,853,1497,15,83,293,806,2749,0.2811,0.5233,0.113,0.0282,0.7189,0.7476
CUMBERLAND,G5A-2,3428,1209,1467,39,128,22,172,391,477,1129,2513,933,1086,29,110,280,888,2219,0.3527,0.4279,0.1391,0.0373,0.6473,0.7331
CUMBERLAND,G5B-1,5184,880,3312,75,133,13,345,426,699,787,3956,749,2529,50,118,444,676,4304,0.1698,0.6389,0.1348,0.0257,0.8302,0.7631
CUMBERLAND,G5B-2,3739,809,2182,20,142,27,252,307,453,752,2871,675,1648,20,124,326,634,2930,0.2164,0.5836,0.1212,0.038,0.7836,0.7679
CUMBERLAND,G5C,3855,1145,1996,79,50,12,219,354,488,1055,2950,961,1464,58,48,348,906,2710,0.297,0.5178,0.1266,0.013,0.703,0.7652
CUMBERLAND,G6A,6542,4608,967,199,67,6,140,555,416,4516,4994,3637,735,151,59,241,3596,1934,0.7044,0.1478,0.0636,0.0102,0.2956,0.7634
CUMBERLAND,G6B,1623,1248,172,42,2,0,70,89,111,1231,1274,1002,144,36,1,70,989,375,0.7689,0.106,0.0684,0.0012,0.2311,0.785
CUMBERLAND,G6C,2689,1667,653,110,5,0,79,175,154,1631,2131,1358,519,89,3,101,1336,1022,0.6199,0.2428,0.0573,0.0019,0.3801,0.7925
CUMBERLAND,G7A,1829,1286,291,28,24,3,74,123,129,1268,1402,1029,228,20,19,64,1020,543,0.7031,0.1591,0.0705,0.0131,0.2969,0.7665
CUMBERLAND,G7B,1718,1263,254,37,14,0,46,104,77,1244,1325,998,196,31,12,38,986,455,0.7352,0.1478,0.0448,0.0081,0.2648,0.7712
CUMBERLAND,G8A,5969,2320,2342,91,199,37,315,665,787,2135,4365,1804,1718,67,146,487,1682,3649,0.3887,0.3924,0.1318,0.0333,0.6113,0.7313
CUMBERLAND,G8B,4434,2232,1158,56,241,11,170,566,616,2060,2913,1506,821,31,182,376,1403,2202,0.5034,0.2612,0.1389,0.0544,0.4966,0.657
CUMBERLAND,G8C,4025,1657,1551,108,65,7,228,409,556,1550,3037,1364,1151,78,59,359,1302,2368,0.4117,0.3853,0.1381,0.0161,0.5883,0.7545
CUMBERLAND,G8D,4193,2226,1132,84,64,12,184,491,534,2112,3177,1788,791,61,53,373,1722,1967,0.5309,0.27,0.1274,0.0153,0.4691,0.7577
CUMBERLAND,G9A-3,4437,2016,1526,100,105,7,190,493,480,1927,3326,1637,1089,82,86,323,1579,2421,0.4544,0.3439,0.1082,0.0237,0.5456,0.7496
CUMBERLAND,G9B-1,8244,4058,2474,287,90,22,485,828,970,3876,5913,3093,1766,221,70,568,2990,4186,0.4922,0.3001,0.1177,0.0109,0.5078,0.7172
CUMBERLAND,G9B-2,7464,3837,2081,255,169,18,341,763,783,3651,5081,2669,1486,201,123,478,2559,3627,0.5141,0.2788,0.1049,0.0226,0.4859,0.6807
CUMBERLAND,LI65,5575,3751,986,73,68,16,160,521,451,3600,4207,2886,757,66,55,255,2814,1824,0.6728,0.1769,0.0809,0.0122,0.3272,0.7546
CUMBERLAND,LO66A,6028,2995,1840,55,247,16,250,625,592,2872,4504,2291,1473,31,198,361,2213,3033,0.4968,0.3052,0.0982,0.041,0.5032,0.7472
CUMBERLAND,LR63,7159,1845,3726,82,195,86,429,796,1131,1639,5222,1413,2738,62,156,773,1273,5314,0.2577,0.5205,0.158,0.0272,0.7423,0.7294
CUMBERLAND,MB62,4863,1199,2659,66,112,42,255,530,666,1060,3503,927,1901,60,94,429,835,3664,0.2466,0.5468,0.137,0.023,0.7534,0.7203
CUMBERLAND,MR02,5118,1645,2178,46,312,43,295,599,819,1487,3999,1381,1625,45,267,604,1262,3473,0.3214,0.4256,0.16,0.061,0.6786,0.7814
CUMBERLAND,SH77,4224,2442,1007,127,36,10,213,389,402,2390,3079,1858,758,80,25,219,1832,1782,0.5781,0.2384,0.0952,0.0085,0.4219,0.7289
CUMBERLAND,SL78-3,9935,3114,4649,101,322,57,600,1092,1539,2754,7518,2607,3368,82,291,1078,2348,6821,0.3134,0.4679,0.1549,0.0324,0.6866,0.7567
CURRITUCK,CB,298,243,4,3,9,1,5,33,23,241,273,237,3,2,2,15,235,55,0.8154,0.0134,0.0772,0.0302,0.1846,0.9161
CURRITUCK,CH,5384,4764,153,29,34,6,62,336,196,4703,4130,3708,117,24,32,126,3669,620,0.8848,0.0284,0.0364,0.0063,0.1152,0.7671
CURRITUCK,CO,1461,1107,190,5,12,0,33,114,68,1089,1186,934,150,2,11,35,932,354,0.7577,0.13,0.0465,0.0082,0.2423,0.8118
CURRITUCK,EM,3457,2984,153,10,33,2,44,231,147,2933,2598,2272,126,8,28,87,2244,473,0.8632,0.0443,0.0425,0.0095,0.1368,0.7515
CURRITUCK,GW,432,386,4,0,3,0,1,38,9,382,355,324,3,0,3,3,322,46,0.8935,0.0093,0.0208,0.0069,0.1065,0.8218
CURRITUCK,IR,1707,1358,150,12,21,0,29,137,83,1322,1290,1047,117,8,15,56,1022,349,0.7955,0.0879,0.0486,0.0123,0.2045,0.7557
CURRITUCK,KI,1486,1362,0,1,8,3,1,111,45,1342,1210,1126,0,0,8,23,1115,124,0.9166,0.0,0.0303,0.0054,0.0834,0.8143
CURRITUCK,PB,5288,4479,208,29,44,5,124,399,276,4409,4202,3627,166,25,35,166,3592,809,0.847,0.0393,0.0522,0.0083,0.153,0.7946
CURRITUCK,PP,2352,2003,132,3,9,1,46,158,124,1968,1922,1663,104,3,6,94,1637,349,0.8516,0.0561,0.0527,0.0038,0.1484,0.8172
CURRITUCK,WH,1159,1076,22,2,12,2,8,37,47,1060,1079,1006,22,0,12,38,990,83,0.9284,0.019,0.0406,0.0104,0.0716,0.931
CURRITUCK,WM,5076,4116,376,24,90,7,54,409,200,4056,3759,3100,292,20,65,120,3066,960,0.8109,0.0741,0.0394,0.0177,0.1891,0.7405
DARE,AVON,832,770,7,0,6,1,16,32,33,761,728,682,6,0,4,26,677,62,0.9255,0.0084,0.0397,0.0072,0.0745,0.875
DARE,BUX,1340,1194,11,15,9,0,36,75,102,1172,1114,1017,11,9,7,62,1005,146,0.891,0.0082,0.0761,0.0067,0.109,0.8313
DARE,CHCA,718,671,5,2,1,0,9,30,17,668,601,570,5,0,1,7,570,47,0.9345,0.007,0.0237,0.0014,0.0655,0.837
DARE,COL,4439,3980,27,14,46,2,133,237,229,3937,3606,3299,20,13,37,131,3278,459,0.8966,0.0061,0.0516,0.0104,0.1034,0.8123
DARE,DUCK,742,704,0,0,7,0,6,25,16,697,684,651,0,0,7,14,644,38,0.9488,0.0,0.0216,0.0094,0.0512,0.9218
DARE,EL,124,103,1,0,0,0,0,20,18,101,100,88,1,0,0,13,86,21,0.8306,0.0081,0.1452,0.0,0.1694,0.8065
DARE,FRCO,835,798,2,4,0,1,7,23,24,790,754,722,2,4,0,18,717,37,0.9557,0.0024,0.0287,0.0,0.0443,0.903
DARE,HAT,577,544,2,1,1,0,8,21,12,540,476,454,2,0,1,9,451,33,0.9428,0.0035,0.0208,0.0017,0.0572,0.825
DARE,KDH,7656,6625,89,46,85,0,358,453,659,6478,6299,5575,77,32,66,419,5502,1031,0.8653,0.0116,0.0861,0.0111,0.1347,0.8228
DARE,KTHK,3689,3378,22,7,26,3,56,197,181,3324,2982,2768,19,4,22,117,2734,311,0.9157,0.006,0.0491,0.007,0.0843,0.8083
DARE,MATO,6532,5093,460,57,23,2,382,515,846,4945,5232,4210,365,49,18,549,4120,1439,0.7797,0.0704,0.1295,0.0035,0.2203,0.801
DARE,MH,819,657,12,10,3,0,39,98,109,651,647,547,2,8,3,74,541,162,0.8022,0.0147,0.1331,0.0037,0.1978,0.79
DARE,NGHD,3182,2919,29,9,25,0,45,155,121,2894,2732,2537,27,1,24,84,2513,263,0.9173,0.0091,0.038,0.0079,0.0827,0.8586
DARE,SOSH,3720,3465,20,13,28,1,14,179,88,3451,3148,2971,13,13,28,52,2962,255,0.9315,0.0054,0.0237,0.0075,0.0685,0.8462
DARE,STPT,188,170,2,1,0,0,0,15,2,170,144,133,1,1,0,1,133,18,0.9043,0.0106,0.0106,0.0,0.0957,0.766
DARE,WAN,1522,1358,14,2,5,0,57,86,97,1342,1198,1080,12,2,5,59,1072,164,0.8922,0.0092,0.0637,0.0033,0.1078,0.7871
DAVIDSON,04,7612,6640,419,27,70,5,104,347,309,6555,6042,5358,339,26,51,160,5324,972,0.8723,0.055,0.0406,0.0092,0.1277,0.7937
DAVIDSON,06,4935,4182,145,35,14,8,265,286,425,4103,3735,3276,107,24,9,228,3231,753,0.8474,0.0294,0.0861,0.0028,0.1526,0.7568
DAVIDSON,08,1575,1307,87,7,24,1,78,71,123,1278,1235,1057,61,5,19,70,1042,268,0.8298,0.0552,0.0781,0.0152,0.1702,0.7841
DAVIDSON,10,3916,3214,198,26,80,0,165,233,274,3173,3075,2606,153,20,62,150,2592,702,0.8207,0.0506,0.07,0.0204,0.1793,0.7852
DAVIDSON,12,1308,1221,7,3,12,2,8,55,23,1215,1018,969,7,3,5,14,963,87,0.9335,0.0054,0.0176,0.0092,0.0665,0.7783
DAVIDSON,14,2675,2557,10,12,11,0,12,73,47,2539,2186,2106,9,12,3,34,2090,118,0.9559,0.0037,0.0176,0.0041,0.0441,0.8172
DAVIDSON,16,4598,3940,146,9,49,3,203,248,342,3890,3581,3140,114,7,43,198,3118,658,0.8569,0.0318,0.0744,0.0107,0.1431,0.7788
DAVIDSON,18,2631,2475,15,5,12,0,18,106,40,2470,2210,2098,15,3,8,25,2093,156,0.9407,0.0057,0.0152,0.0046,0.0593,0.84
DAVIDSON,20,3890,3531,42,26,20,0,92,179,147,3503,3071,2842,23,23,18,78,2838,359,0.9077,0.0108,0.0378,0.0051,0.0923,0.7895
DAVIDSON,22,1732,1363,114,2,57,0,108,88,168,1329,1338,1108,88,1,46,78,1092,369,0.787,0.0658,0.097,0.0329,0.213,0.7725
DAVIDSON,24,2212,1689,86,18,135,0,123,161,286,1598,1723,1359,68,8,111,179,1301,523,0.7636,0.0389,0.1293,0.061,0.2364,0.7789
DAVIDSON,26,1682,1341,151,12,55,1,28,94,83,1325,1315,1090,115,4,39,48,1080,341,0.7973,0.0898,0.0493,0.0327,0.2027,0.7818
DAVIDSON,28,4237,3323,409,22,108,0,168,207,274,3269,3317,2700,293,18,73,182,2661,914,0.7843,0.0965,0.0647,0.0255,0.2157,0.7829
DAVIDSON,30,3498,1042,1712,20,39,0,466,219,672,969,2597,826,1338,15,28,397,783,2456,0.2979,0.4894,0.1921,0.0111,0.7021,0.7424
DAVIDSON,32,2763,1262,621,55,48,0,494,283,742,1163,2041,1044,438,41,38,446,986,1501,0.4567,0.2248,0.2685,0.0174,0.5433,0.7387
DAVIDSON,34,3575,1966,628,46,293,0,320,322,611,1808,2782,1637,499,26,219,381,1540,1609,0.5499,0.1757,0.1709,0.082,0.4501,0.7782
DAVIDSON,36,2335,1393,503,20,50,4,202,163,313,1350,1883,1194,392,18,39,209,1169,942,0.5966,0.2154,0.134,0.0214,0.4034,0.8064
DAVIDSON,38,2837,826,1203,31,69,0,459,249,659,759,1966,620,863,19,55,391,586,2011,0.2912,0.424,0.2323,0.0243,0.7088,0.693
DAVIDSON,40,3166,2141,617,25,50,2,135,196,324,2048,2681,1894,508,23,34,219,1831,1025,0.6762,0.1949,0.1023,0.0158,0.3238,0.8468
DAVIDSON,42,3897,3549,34,36,13,2,99,164,191,3504,3061,2838,26,25,7,121,2803,348,0.9107,0.0087,0.049,0.0033,0.0893,0.7855
DAVIDSON,44,5203,4447,457,21,34,2,51,191,124,4421,4160,3562,393,19,26,78,3547,756,0.8547,0.0878,0.0238,0.0065,0.1453,0.7995
DAVIDSON,46,3796,3272,157,15,24,1,80,247,179,3241,2999,2611,131,12,24,115,2594,524,0.862,0.0414,0.0472,0.0063,0.138,0.79
DAVIDSON,48,3696,3307,99,14,35,1,64,176,154,3269,2912,2659,72,12,30,96,2632,389,0.8948,0.0268,0.0417,0.0095,0.1052,0.7879
DAVIDSON,50,5086,4651,59,18,37,1,79,241,195,4607,4013,3712,47,17,22,129,3687,435,0.9145,0.0116,0.0383,0.0073,0.0855,0.789
DAVIDSON,52,6077,5573,69,27,49,3,106,250,194,5547,4936,4589,51,19,40,119,4571,504,0.9171,0.0114,0.0319,0.0081,0.0829,0.8122
DAVIDSON,54,2795,2650,24,12,2,0,30,77,69,2625,2312,2212,18,11,2,55,2189,145,0.9481,0.0086,0.0247,0.0007,0.0519,0.8272
DAVIDSON,56,1716,1648,4,2,1,0,10,51,25,1646,1413,1361,4,1,1,17,1360,68,0.9604,0.0023,0.0146,0.0006,0.0396,0.8234
DAVIDSON,58,4578,4041,183,38,19,0,81,216,146,4022,3767,3396,144,30,13,95,3387,537,0.8827,0.04,0.0319,0.0042,0.1173,0.8228
DAVIDSON,60,7154,4703,976,75,124,3,731,542,1205,4539,5409,3692,743,70,85,772,3607,2451,0.6574,0.1364,0.1684,0.0173,0.3426,0.7561
DAVIDSON,62,3444,1170,1424,28,24,2,461,335,768,1047,2546,906,1070,26,21,501,846,2274,0.3397,0.4135,0.223,0.007,0.6603,0.7393
DAVIDSON,64,2957,955,1369,12,16,0,300,305,581,875,2088,729,975,10,12,351,687,2002,0.323,0.463,0.1965,0.0054,0.677,0.7061
DAVIDSON,66,3358,2031,605,15,36,0,366,305,634,1914,2536,1625,435,15,33,403,1556,1327,0.6048,0.1802,0.1888,0.0107,0.3952,0.7552
DAVIDSON,68,3929,2159,814,48,96,1,496,315,782,2056,3055,1802,619,38,74,506,1745,1770,0.5495,0.2072,0.199,0.0244,0.4505,0.7776
DAVIDSON,70,3300,2774,162,21,28,3,102,210,206,2737,2611,2222,123,21,25,153,2201,526,0.8406,0.0491,0.0624,0.0085,0.1594,0.7912
DAVIDSON,72,4297,3675,172,25,71,0,146,208,299,3617,3248,2823,128,16,53,178,2798,622,0.8552,0.04,0.0696,0.0165,0.1448,0.7559
DAVIDSON,74,5696,5128,98,27,19,1,154,269,303,5066,4589,4199,83,24,17,181,4171,568,0.9003,0.0172,0.0532,0.0033,0.0997,0.8057
DAVIDSON,76,4476,3793,138,41,61,1,197,245,327,3737,3530,3069,109,31,43,179,3046,683,0.8474,0.0308,0.0731,0.0136,0.1526,0.7887
DAVIDSON,78,5044,4384,174,32,25,0,148,281,246,4353,3879,3423,138,22,20,158,3406,660,0.8692,0.0345,0.0488,0.005,0.1308,0.769
DAVIDSON,80A,6772,6207,100,24,53,1,112,275,249,6151,5284,4908,88,19,53,138,4879,565,0.9166,0.0148,0.0368,0.0078,0.0834,0.7803
DAVIDSON,82,3953,3486,88,18,117,0,58,186,119,3466,3155,2824,64,9,93,77,2814,467,0.8819,0.0223,0.0301,0.0296,0.1181,0.7981
DAVIDSON,84,7336,6412,351,22,58,0,107,386,308,6355,5865,5189,279,22,52,200,5156,924,0.874,0.0478,0.042,0.0079,0.126,0.7995
DAVIDSON,86A,5571,3747,1049,19,202,1,167,386,411,3660,4188,2926,744,18,153,273,2870,1824,0.6726,0.1883,0.0738,0.0363,0.3274,0.7518
DAVIDSON,88,3622,2747,346,27,128,1,198,175,325,2688,2827,2209,247,26,88,217,2177,875,0.7584,0.0955,0.0897,0.0353,0.2416,0.7805
DAVIE,01,1442,1172,107,9,0,1,56,97,104,1143,1153,950,92,6,0,68,934,270,0.8128,0.0742,0.0721,0.0,0.1872,0.7996
DAVIE,02,1652,1380,71,17,0,0,107,77,156,1362,1291,1120,50,14,0,98,1104,272,0.8354,0.043,0.0944,0.0,0.1646,0.7815
DAVIE,03,3699,3149,115,22,3,0,180,230,312,3113,2968,2591,103,19,3,195,2564,550,0.8513,0.0311,0.0843,0.0008,0.1487,0.8024
DAVIE,04,3336,2398,295,7,4,0,273,359,487,2334,2480,1882,211,7,4,301,1850,938,0.7188,0.0884,0.146,0.0012,0.2812,0.7434
DAVIE,05,3304,2873,101,11,13,0,121,185,225,2839,2646,2358,81,8,8,126,2346,431,0.8696,0.0306,0.0681,0.0039,0.1304,0.8008
DAVIE,06,2296,2012,100,12,5,0,54,113,80,2001,1813,1607,91,8,2,47,1602,284,0.8763,0.0436,0.0348,0.0022,0.1237,0.7896
DAVIE,07,2434,2018,155,2,15,0,135,109,188,1986,1944,1647,132,2,15,113,1631,416,0.8291,0.0637,0.0772,0.0062,0.1709,0.7987
DAVIE,08,2761,1798,418,35,25,2,286,197,438,1748,2104,1429,329,25,20,288,1389,963,0.6512,0.1514,0.1586,0.0091,0.3488,0.762
DAVIE,09,3457,2510,299,25,40,0,239,344,494,2410,2651,2013,247,17,21,305,1961,947,0.7261,0.0865,0.1429,0.0116,0.2739,0.7668
DAVIE,10,3232,2935,82,9,21,0,33,152,96,2913,2547,2331,65,7,15,63,2324,297,0.9081,0.0254,0.0297,0.0065,0.0919,0.7881
DAVIE,11,2323,2099,43,10,6,0,67,98,114,2073,1895,1732,34,7,6,76,1714,224,0.9036,0.0185,0.0491,0.0026,0.0964,0.8158
DAVIE,12,4723,4245,148,9,42,2,94,183,168,4218,3775,3432,122,9,37,98,3421,478,0.8988,0.0313,0.0356,0.0089,0.1012,0.7993
DAVIE,13,3911,3453,126,17,82,2,43,188,158,3417,3278,2968,99,15,63,94,2941,458,0.8829,0.0322,0.0404,0.021,0.1171,0.8381
DAVIE,14,4098,3264,367,22,24,0,220,201,346,3218,3208,2642,268,16,21,219,2613,834,0.7965,0.0896,0.0844,0.0059,0.2035,0.7828
DUPLIN,ALBE,2791,1433,169,51,11,0,881,246,1275,1276,2005,1128,131,31,4,793,1036,1358,0.5134,0.0606,0.4568,0.0039,0.4866,0.7184
DUPLIN,BEUL,4309,3411,447,27,16,1,146,261,347,3357,3368,2741,329,22,16,215,2715,898,0.7916,0.1037,0.0805,0.0037,0.2084,0.7816
DUPLIN,CALY,1212,793,165,18,11,0,151,74,262,743,903,620,120,12,4,159,590,419,0.6543,0.1361,0.2162,0.0091,0.3457,0.745
DUPLIN,CFRK,1054,902,52,9,2,0,18,71,73,889,831,727,43,2,2,47,717,152,0.8558,0.0493,0.0693,0.0019,0.1442,0.7884
DUPLIN,CHAR,2039,789,845,15,1,0,296,93,403,753,1536,631,655,7,0,242,614,1250,0.387,0.4144,0.1976,0.0005,0.613,0.7533
DUPLIN,CHIN,1111,845,179,2,11,0,38,36,59,836,907,693,152,2,9,38,687,266,0.7606,0.1611,0.0531,0.0099,0.2394,0.8164
DUPLIN,CYCK,1766,1480,151,8,8,2,75,42,113,1461,1392,1183,119,3,8,66,1174,286,0.8381,0.0855,0.064,0.0045,0.1619,0.7882
DUPLIN,FAIS,2355,1011,563,27,0,1,490,263,793,947,1791,818,470,17,0,509,782,1344,0.4293,0.2391,0.3367,0.0,0.5707,0.7605
DUPLIN,GLIS,1191,758,55,29,0,0,252,97,394,714,902,611,44,18,0,244,595,433,0.6364,0.0462,0.3308,0.0,0.3636,0.7573
DUPLIN,HALL,1984,1207,516,10,7,0,121,123,242,1173,1493,945,407,3,3,131,925,777,0.6084,0.2601,0.122,0.0035,0.3916,0.7525
DUPLIN,KENA,4641,2144,1595,17,16,1,587,281,808,2066,3613,1745,1303,14,16,503,1703,2497,0.462,0.3437,0.1741,0.0034,0.538,0.7785
DUPLIN,MAGN,2554,863,713,54,3,0,731,190,1042,773,1863,690,559,31,2,658,637,1691,0.3379,0.2792,0.408,0.0012,0.6621,0.7294
DUPLIN,ROSE,2789,1224,816,21,10,0,496,222,753,1134,2088,982,652,17,10,453,933,1565,0.4389,0.2926,0.27,0.0036,0.5611,0.7487
DUPLIN,SMCA,1949,1423,253,16,2,1,151,103,252,1402,1444,1078,198,14,2,157,1064,526,0.7301,0.1298,0.1293,0.001,0.2699,0.7409
DUPLIN,WARS,5137,1534,2500,56,25,5,742,275,1057,1448,3864,1263,1906,32,22,677,1211,3603,0.2986,0.4867,0.2058,0.0049,0.7014,0.7522
DUPLIN,WLLC,8879,4530,2424,60,48,0,1327,490,1887,4338,6883,3766,1924,39,35,1142,3663,4349,0.5102,0.273,0.2125,0.0054,0.4898,0.7752
DUPLIN,WOLF,2954,1737,161,68,2,3,708,275,1053,1635,2160,1365,117,57,2,667,1303,1217,0.588,0.0545,0.3565,0.0007,0.412,0.7312
DURHAM,01,2612,917,742,30,37,0,665,221,896,829,1980,723,592,20,31,608,666,1695,0.3511,0.2841,0.343,0.0142,0.6489,0.758
DURHAM,02,4746,1786,2128,31,125,0,370,306,584,1722,4212,1571,2003,24,122,411,1527,2960,0.3763,0.4484,0.1231,0.0263,0.6237,0.8875
DURHAM,03,3395,2464,125,12,378,0,138,278,335,2373,3105,2249,118,5,377,300,2162,931,0.7258,0.0368,0.0987,0.1113,0.2742,0.9146
DURHAM,04,2022,1595,89,8,51,0,83,196,179,1575,1578,1274,82,4,40,121,1260,427,0.7888,0.044,0.0885,0.0252,0.2112,0.7804
DURHAM,05,11402,2761,4937,60,1977,3,1002,662,1398,2658,10381,2610,4533,43,1886,1075,2520,8641,0.2422,0.433,0.1226,0.1734,0.7578,0.9105
